11938    9.5804814838 8.0801467043	 101    18     1    
11939    9.5900000118 8.0801467043	 102    18     1    
11940    9.5953333451 8.0801467043	 103    18     1    
11941    9.6006666784 8.0801467043	 104    18     1    
11942    9.6060000117 8.0801467043	 105    18     1    
11943    9.6155185397 8.0801467043	 106    18     1    
11944    9.6325064857 8.0801467043	 107    18     1    
11945    9.6497049417 8.0801467043	 108    18     1    
11946    9.6669033977 8.0801467043	 109    18     1    
11947    9.6841018537 8.0801467043	 110    18     1    
11948    9.6960000137 8.0801467043	 111    18     1    
11949    9.7026666804 8.0801467043	 112    18     1    
11950    9.7093333471 8.0801467043	 113    18     1    
11951    0.0066666667 7.9816363628	 1      19     1    
11952    0.0133333334 7.9816363628	 2      19     1    
11953    0.0200000001 7.9816363628	 3      19     1    
11954    0.0318981601 7.9816363628	 4      19     1    
11955    0.0490966161 7.9816363628	 5      19     1    
11956    0.0662950721 7.9816363628	 6      19     1    
11957    0.0834935281 7.9816363628	 7      19     1    
11958    0.1004814741 7.9816363628	 8      19     1    
11959    0.1100000021 7.9816363628	 9      19     1    
11960    0.1153333354 7.9816363628	 10     19     1    
11961    0.1206666687 7.9816363628	 11     19     1    
11962    0.126000002 7.9816363628	 12     19     1    
11963    0.13551853 7.9816363628	 13     19     1    
11964    0.152506476 7.9816363628	 14     19     1    
11965    0.18282527 7.9816363628	 15     19     1    
11966    0.23693595 7.9816363628	 16     19     1    
11967    0.333508579 7.9816363628	 17     19     1    
11968    0.542254289 7.9816363628	 18     19     1    
11969    0.750999999 7.9816363628	 19     19     1    
11970    0.959745709 7.9816363628	 20     19     1    
11971    1.168491419 7.9816363628	 21     19     1    
11972    1.265064048 7.9816363628	 22     19     1    
11973    1.319174728 7.9816363628	 23     19     1    
11974    1.349493522 7.9816363628	 24     19     1    
11975    1.366481468 7.9816363628	 25     19     1    
11976    1.375999996 7.9816363628	 26     19     1    
11977    1.3813333293 7.9816363628	 27     19     1    
11978    1.3866666626 7.9816363628	 28     19     1    
11979    1.3919999959 7.9816363628	 29     19     1    
11980    1.4015185239 7.9816363628	 30     19     1    
11981    1.4185064699 7.9816363628	 31     19     1    
11982    1.4357049259 7.9816363628	 32     19     1    
11983    1.4529033819 7.9816363628	 33     19     1    
11984    1.4701018379 7.9816363628	 34     19     1    
11985    1.4819999979 7.9816363628	 35     19     1    
11986    1.4886666646 7.9816363628	 36     19     1    
11987    1.4953333313 7.9816363628	 37     19     1    
11988    1.501999998 7.9816363628	 38     19     1    
11989    1.513898158 7.9816363628	 39     19     1    
11990    1.531096614 7.9816363628	 40     19     1    
11991    1.54829507 7.9816363628	 41     19     1    
11992    1.565493526 7.9816363628	 42     19     1    
11993    1.582481472 7.9816363628	 43     19     1    
11994    1.592     7.9816363628	 44     19     1    
11995    1.5973333333 7.9816363628	 45     19     1    
11996    1.6026666666 7.9816363628	 46     19     1    
11997    1.6079999999 7.9816363628	 47     19     1    
11998    1.6175185279 7.9816363628	 48     19     1    
11999    1.6345064739 7.9816363628	 49     19     1    
12000    1.6648252679 7.9816363628	 50     19     1    
12001    1.7189359479 7.9816363628	 51     19     1    
12002    1.8155085769 7.9816363628	 52     19     1    
12003    1.9878640669 7.9816363628	 53     19     1    
12004    2.2954710469 7.9816363628	 54     19     1    
12005    2.8444646069 7.9816363628	 55     19     1    
12006    3.8512323069 7.9816363628	 56     19     1    
12007    4.8580000069 7.9816363628	 57     19     1    
12008    5.8647677069 7.9816363628	 58     19     1    
12009    6.8715354069 7.9816363628	 59     19     1    
12010    7.4205289669 7.9816363628	 60     19     1    
12011    7.7281359469 7.9816363628	 61     19     1    
12012    7.9004914369 7.9816363628	 62     19     1    
12013    7.9970640659 7.9816363628	 63     19     1    
12014    8.0511747459 7.9816363628	 64     19     1    
12015    8.0814935399 7.9816363628	 65     19     1    
12016    8.0984814859 7.9816363628	 66     19     1    
12017    8.1080000139 7.9816363628	 67     19     1    
12018    8.1133333472 7.9816363628	 68     19     1    
12019    8.1186666805 7.9816363628	 69     19     1    
12020    8.1240000138 7.9816363628	 70     19     1    
12021    8.1335185418 7.9816363628	 71     19     1    
12022    8.1505064878 7.9816363628	 72     19     1    
12023    8.1677049438 7.9816363628	 73     19     1    
12024    8.1849033998 7.9816363628	 74     19     1    
12025    8.2021018558 7.9816363628	 75     19     1    
12026    8.2140000158 7.9816363628	 76     19     1    
12027    8.2206666825 7.9816363628	 77     19     1    
12028    8.2273333492 7.9816363628	 78     19     1    
12029    8.2340000159 7.9816363628	 79     19     1    
12030    8.2458981759 7.9816363628	 80     19     1    
12031    8.2630966319 7.9816363628	 81     19     1    
12032    8.2802950879 7.9816363628	 82     19     1    
12033    8.2974935439 7.9816363628	 83     19     1    
12034    8.3144814899 7.9816363628	 84     19     1    
12035    8.3240000179 7.9816363628	 85     19     1    
12036    8.3293333512 7.9816363628	 86     19     1    
12037    8.3346666845 7.9816363628	 87     19     1    
12038    8.3400000178 7.9816363628	 88     19     1    
12039    8.3495185458 7.9816363628	 89     19     1    
12040    8.3665064918 7.9816363628	 90     19     1    
12041    8.3968252858 7.9816363628	 91     19     1    
12042    8.4509359658 7.9816363628	 92     19     1    
12043    8.5475085948 7.9816363628	 93     19     1    
12044    8.7562543048 7.9816363628	 94     19     1    
12045    8.9650000148 7.9816363628	 95     19     1    
12046    9.1737457248 7.9816363628	 96     19     1    
12047    9.3824914348 7.9816363628	 97     19     1    
12048    9.4790640638 7.9816363628	 98     19     1    
12049    9.5331747438 7.9816363628	 99     19     1    
12050    9.5634935378 7.9816363628	 100    19     1    
12051    9.5804814838 7.9816363628	 101    19     1    
12052    9.5900000118 7.9816363628	 102    19     1    
12053    9.5953333451 7.9816363628	 103    19     1    
12054    9.6006666784 7.9816363628	 104    19     1    
12055    9.6060000117 7.9816363628	 105    19     1    
12056    9.6155185397 7.9816363628	 106    19     1    
12057    9.6325064857 7.9816363628	 107    19     1    
12058    9.6497049417 7.9816363628	 108    19     1    
12059    9.6669033977 7.9816363628	 109    19     1    
12060    9.6841018537 7.9816363628	 110    19     1    
12061    9.6960000137 7.9816363628	 111    19     1    
12062    9.7026666804 7.9816363628	 112    19     1    
12063    9.7093333471 7.9816363628	 113    19     1    
12064    0.0066666667 7.7745545378	 1      20     1    
12065    0.0133333334 7.7745545378	 2      20     1    
12066    0.0200000001 7.7745545378	 3      20     1    
12067    0.0318981601 7.7745545378	 4      20     1    
12068    0.0490966161 7.7745545378	 5      20     1    
12069    0.0662950721 7.7745545378	 6      20     1    
12070    0.0834935281 7.7745545378	 7      20     1    
12071    0.1004814741 7.7745545378	 8      20     1    
12072    0.1100000021 7.7745545378	 9      20     1    
12073    0.1153333354 7.7745545378	 10     20     1    
12074    0.1206666687 7.7745545378	 11     20     1    
12075    0.126000002 7.7745545378	 12     20     1    
12076    0.13551853 7.7745545378	 13     20     1    
12077    0.152506476 7.7745545378	 14     20     1    
12078    0.18282527 7.7745545378	 15     20     1    
12079    0.23693595 7.7745545378	 16     20     1    
12080    0.333508579 7.7745545378	 17     20     1    
12081    0.542254289 7.7745545378	 18     20     1    
12082    0.750999999 7.7745545378	 19     20     1    
12083    0.959745709 7.7745545378	 20     20     1    
12084    1.168491419 7.7745545378	 21     20     1    
12085    1.265064048 7.7745545378	 22     20     1    
12086    1.319174728 7.7745545378	 23     20     1    
12087    1.349493522 7.7745545378	 24     20     1    
12088    1.366481468 7.7745545378	 25     20     1    
12089    1.375999996 7.7745545378	 26     20     1    
12090    1.3813333293 7.7745545378	 27     20     1    
12091    1.3866666626 7.7745545378	 28     20     1    
12092    1.3919999959 7.7745545378	 29     20     1    
12093    1.4015185239 7.7745545378	 30     20     1    
12094    1.4185064699 7.7745545378	 31     20     1    
12095    1.4357049259 7.7745545378	 32     20     1    
12096    1.4529033819 7.7745545378	 33     20     1    
12097    1.4701018379 7.7745545378	 34     20     1    
12098    1.4819999979 7.7745545378	 35     20     1    
12099    1.4886666646 7.7745545378	 36     20     1    
12100    1.4953333313 7.7745545378	 37     20     1    
12101    1.501999998 7.7745545378	 38     20     1    
12102    1.513898158 7.7745545378	 39     20     1    
12103    1.531096614 7.7745545378	 40     20     1    
12104    1.54829507 7.7745545378	 41     20     1    
12105    1.565493526 7.7745545378	 42     20     1    
12106    1.582481472 7.7745545378	 43     20     1    
12107    1.592     7.7745545378	 44     20     1    
12108    1.5973333333 7.7745545378	 45     20     1    
12109    1.6026666666 7.7745545378	 46     20     1    
12110    1.6079999999 7.7745545378	 47     20     1    
12111    1.6175185279 7.7745545378	 48     20     1    
12112    1.6345064739 7.7745545378	 49     20     1    
12113    1.6648252679 7.7745545378	 50     20     1    
12114    1.7189359479 7.7745545378	 51     20     1    
12115    1.8155085769 7.7745545378	 52     20     1    
12116    1.9878640669 7.7745545378	 53     20     1    
12117    2.2954710469 7.7745545378	 54     20     1    
12118    2.8444646069 7.7745545378	 55     20     1    
12119    3.8512323069 7.7745545378	 56     20     1    
12120    4.8580000069 7.7745545378	 57     20     1    
12121    5.8647677069 7.7745545378	 58     20     1    
12122    6.8715354069 7.7745545378	 59     20     1    
12123    7.4205289669 7.7745545378	 60     20     1    
12124    7.7281359469 7.7745545378	 61     20     1    
12125    7.9004914369 7.7745545378	 62     20     1    
12126    7.9970640659 7.7745545378	 63     20     1    
12127    8.0511747459 7.7745545378	 64     20     1    
12128    8.0814935399 7.7745545378	 65     20     1    
12129    8.0984814859 7.7745545378	 66     20     1    
12130    8.1080000139 7.7745545378	 67     20     1    
12131    8.1133333472 7.7745545378	 68     20     1    
12132    8.1186666805 7.7745545378	 69     20     1    
12133    8.1240000138 7.7745545378	 70     20     1    
12134    8.1335185418 7.7745545378	 71     20     1    
12135    8.1505064878 7.7745545378	 72     20     1    
12136    8.1677049438 7.7745545378	 73     20     1    
12137    8.1849033998 7.7745545378	 74     20     1    
12138    8.2021018558 7.7745545378	 75     20     1    
12139    8.2140000158 7.7745545378	 76     20     1    
12140    8.2206666825 7.7745545378	 77     20     1    
12141    8.2273333492 7.7745545378	 78     20     1    
12142    8.2340000159 7.7745545378	 79     20     1    
12143    8.2458981759 7.7745545378	 80     20     1    
12144    8.2630966319 7.7745545378	 81     20     1    
12145    8.2802950879 7.7745545378	 82     20     1    
12146    8.2974935439 7.7745545378	 83     20     1    
12147    8.3144814899 7.7745545378	 84     20     1    
12148    8.3240000179 7.7745545378	 85     20     1    
12149    8.3293333512 7.7745545378	 86     20     1    
12150    8.3346666845 7.7745545378	 87     20     1    
12151    8.3400000178 7.7745545378	 88     20     1    
12152    8.3495185458 7.7745545378	 89     20     1    
12153    8.3665064918 7.7745545378	 90     20     1    
12154    8.3968252858 7.7745545378	 91     20     1    
12155    8.4509359658 7.7745545378	 92     20     1    
12156    8.5475085948 7.7745545378	 93     20     1    
12157    8.7562543048 7.7745545378	 94     20     1    
12158    8.9650000148 7.7745545378	 95     20     1    
12159    9.1737457248 7.7745545378	 96     20     1    
12160    9.3824914348 7.7745545378	 97     20     1    
12161    9.4790640638 7.7745545378	 98     20     1    
12162    9.5331747438 7.7745545378	 99     20     1    
12163    9.5634935378 7.7745545378	 100    20     1    
12164    9.5804814838 7.7745545378	 101    20     1    
12165    9.5900000118 7.7745545378	 102    20     1    
12166    9.5953333451 7.7745545378	 103    20     1    
12167    9.6006666784 7.7745545378	 104    20     1    
12168    9.6060000117 7.7745545378	 105    20     1    
12169    9.6155185397 7.7745545378	 106    20     1    
12170    9.6325064857 7.7745545378	 107    20     1    
12171    9.6497049417 7.7745545378	 108    20     1    
12172    9.6669033977 7.7745545378	 109    20     1    
12173    9.6841018537 7.7745545378	 110    20     1    
12174    9.6960000137 7.7745545378	 111    20     1    
12175    9.7026666804 7.7745545378	 112    20     1    
12176    9.7093333471 7.7745545378	 113    20     1    
12177    0.0066666667 7.4049706328	 1      21     1    
12178    0.0133333334 7.4049706328	 2      21     1    
12179    0.0200000001 7.4049706328	 3      21     1    
12180    0.0318981601 7.4049706328	 4      21     1    
12181    0.0490966161 7.4049706328	 5      21     1    
12182    0.0662950721 7.4049706328	 6      21     1    
12183    0.0834935281 7.4049706328	 7      21     1    
12184    0.1004814741 7.4049706328	 8      21     1    
12185    0.1100000021 7.4049706328	 9      21     1    
12186    0.1153333354 7.4049706328	 10     21     1    
12187    0.1206666687 7.4049706328	 11     21     1    
12188    0.126000002 7.4049706328	 12     21     1    
12189    0.13551853 7.4049706328	 13     21     1    
12190    0.152506476 7.4049706328	 14     21     1    
12191    0.18282527 7.4049706328	 15     21     1    
12192    0.23693595 7.4049706328	 16     21     1    
12193    0.333508579 7.4049706328	 17     21     1    
12194    0.542254289 7.4049706328	 18     21     1    
12195    0.750999999 7.4049706328	 19     21     1    
12196    0.959745709 7.4049706328	 20     21     1    
12197    1.168491419 7.4049706328	 21     21     1    
12198    1.265064048 7.4049706328	 22     21     1    
12199    1.319174728 7.4049706328	 23     21     1    
12200    1.349493522 7.4049706328	 24     21     1    
12201    1.366481468 7.4049706328	 25     21     1    
12202    1.375999996 7.4049706328	 26     21     1    
12203    1.3813333293 7.4049706328	 27     21     1    
12204    1.3866666626 7.4049706328	 28     21     1    
12205    1.3919999959 7.4049706328	 29     21     1    
12206    1.4015185239 7.4049706328	 30     21     1    
12207    1.4185064699 7.4049706328	 31     21     1    
12208    1.4357049259 7.4049706328	 32     21     1    
12209    1.4529033819 7.4049706328	 33     21     1    
12210    1.4701018379 7.4049706328	 34     21     1    
12211    1.4819999979 7.4049706328	 35     21     1    
12212    1.4886666646 7.4049706328	 36     21     1    
12213    1.4953333313 7.4049706328	 37     21     1    
12214    1.501999998 7.4049706328	 38     21     1    
12215    1.513898158 7.4049706328	 39     21     1    
12216    1.531096614 7.4049706328	 40     21     1    
12217    1.54829507 7.4049706328	 41     21     1    
12218    1.565493526 7.4049706328	 42     21     1    
12219    1.582481472 7.4049706328	 43     21     1    
12220    1.592     7.4049706328	 44     21     1    
12221    1.5973333333 7.4049706328	 45     21     1    
12222    1.6026666666 7.4049706328	 46     21     1    
12223    1.6079999999 7.4049706328	 47     21     1    
12224    1.6175185279 7.4049706328	 48     21     1    
12225    1.6345064739 7.4049706328	 49     21     1    
12226    1.6648252679 7.4049706328	 50     21     1    
12227    1.7189359479 7.4049706328	 51     21     1    
12228    1.8155085769 7.4049706328	 52     21     1    
12229    1.9878640669 7.4049706328	 53     21     1    
12230    2.2954710469 7.4049706328	 54     21     1    
12231    2.8444646069 7.4049706328	 55     21     1    
12232    3.8512323069 7.4049706328	 56     21     1    
12233    4.8580000069 7.4049706328	 57     21     1    
12234    5.8647677069 7.4049706328	 58     21     1    
12235    6.8715354069 7.4049706328	 59     21     1    
12236    7.4205289669 7.4049706328	 60     21     1    
12237    7.7281359469 7.4049706328	 61     21     1    
12238    7.9004914369 7.4049706328	 62     21     1    
12239    7.9970640659 7.4049706328	 63     21     1    
12240    8.0511747459 7.4049706328	 64     21     1    
12241    8.0814935399 7.4049706328	 65     21     1    
12242    8.0984814859 7.4049706328	 66     21     1    
12243    8.1080000139 7.4049706328	 67     21     1    
12244    8.1133333472 7.4049706328	 68     21     1    
12245    8.1186666805 7.4049706328	 69     21     1    
12246    8.1240000138 7.4049706328	 70     21     1    
12247    8.1335185418 7.4049706328	 71     21     1    
12248    8.1505064878 7.4049706328	 72     21     1    
12249    8.1677049438 7.4049706328	 73     21     1    
12250    8.1849033998 7.4049706328	 74     21     1    
12251    8.2021018558 7.4049706328	 75     21     1    
12252    8.2140000158 7.4049706328	 76     21     1    
12253    8.2206666825 7.4049706328	 77     21     1    
12254    8.2273333492 7.4049706328	 78     21     1    
12255    8.2340000159 7.4049706328	 79     21     1    
12256    8.2458981759 7.4049706328	 80     21     1    
12257    8.2630966319 7.4049706328	 81     21     1    
12258    8.2802950879 7.4049706328	 82     21     1    
12259    8.2974935439 7.4049706328	 83     21     1    
12260    8.3144814899 7.4049706328	 84     21     1    
12261    8.3240000179 7.4049706328	 85     21     1    
12262    8.3293333512 7.4049706328	 86     21     1    
12263    8.3346666845 7.4049706328	 87     21     1    
12264    8.3400000178 7.4049706328	 88     21     1    
12265    8.3495185458 7.4049706328	 89     21     1    
12266    8.3665064918 7.4049706328	 90     21     1    
12267    8.3968252858 7.4049706328	 91     21     1    
12268    8.4509359658 7.4049706328	 92     21     1    
12269    8.5475085948 7.4049706328	 93     21     1    
12270    8.7562543048 7.4049706328	 94     21     1    
12271    8.9650000148 7.4049706328	 95     21     1    
12272    9.1737457248 7.4049706328	 96     21     1    
12273    9.3824914348 7.4049706328	 97     21     1    
12274    9.4790640638 7.4049706328	 98     21     1    
12275    9.5331747438 7.4049706328	 99     21     1    
12276    9.5634935378 7.4049706328	 100    21     1    
12277    9.5804814838 7.4049706328	 101    21     1    
12278    9.5900000118 7.4049706328	 102    21     1    
12279    9.5953333451 7.4049706328	 103    21     1    
12280    9.6006666784 7.4049706328	 104    21     1    
12281    9.6060000117 7.4049706328	 105    21     1    
12282    9.6155185397 7.4049706328	 106    21     1    
12283    9.6325064857 7.4049706328	 107    21     1    
12284    9.6497049417 7.4049706328	 108    21     1    
12285    9.6669033977 7.4049706328	 109    21     1    
12286    9.6841018537 7.4049706328	 110    21     1    
12287    9.6960000137 7.4049706328	 111    21     1    
12288    9.7026666804 7.4049706328	 112    21     1    
12289    9.7093333471 7.4049706328	 113    21     1    
12290    0.0066666667 6.7453653678	 1      22     1    
12291    0.0133333334 6.7453653678	 2      22     1    
12292    0.0200000001 6.7453653678	 3      22     1    
12293    0.0318981601 6.7453653678	 4      22     1    
12294    0.0490966161 6.7453653678	 5      22     1    
12295    0.0662950721 6.7453653678	 6      22     1    
12296    0.0834935281 6.7453653678	 7      22     1    
12297    0.1004814741 6.7453653678	 8      22     1    
12298    0.1100000021 6.7453653678	 9      22     1    
12299    0.1153333354 6.7453653678	 10     22     1    
12300    0.1206666687 6.7453653678	 11     22     1    
12301    0.126000002 6.7453653678	 12     22     1    
12302    0.13551853 6.7453653678	 13     22     1    
12303    0.152506476 6.7453653678	 14     22     1    
12304    0.18282527 6.7453653678	 15     22     1    
12305    0.23693595 6.7453653678	 16     22     1    
12306    0.333508579 6.7453653678	 17     22     1    
12307    0.542254289 6.7453653678	 18     22     1    
12308    0.750999999 6.7453653678	 19     22     1    
12309    0.959745709 6.7453653678	 20     22     1    
12310    1.168491419 6.7453653678	 21     22     1    
12311    1.265064048 6.7453653678	 22     22     1    
12312    1.319174728 6.7453653678	 23     22     1    
12313    1.349493522 6.7453653678	 24     22     1    
12314    1.366481468 6.7453653678	 25     22     1    
12315    1.375999996 6.7453653678	 26     22     1    
12316    1.3813333293 6.7453653678	 27     22     1    
12317    1.3866666626 6.7453653678	 28     22     1    
12318    1.3919999959 6.7453653678	 29     22     1    
12319    1.4015185239 6.7453653678	 30     22     1    
12320    1.4185064699 6.7453653678	 31     22     1    
12321    1.4357049259 6.7453653678	 32     22     1    
12322    1.4529033819 6.7453653678	 33     22     1    
12323    1.4701018379 6.7453653678	 34     22     1    
12324    1.4819999979 6.7453653678	 35     22     1    
12325    1.4886666646 6.7453653678	 36     22     1    
12326    1.4953333313 6.7453653678	 37     22     1    
12327    1.501999998 6.7453653678	 38     22     1    
12328    1.513898158 6.7453653678	 39     22     1    
12329    1.531096614 6.7453653678	 40     22     1    
12330    1.54829507 6.7453653678	 41     22     1    
12331    1.565493526 6.7453653678	 42     22     1    
12332    1.582481472 6.7453653678	 43     22     1    
12333    1.592     6.7453653678	 44     22     1    
12334    1.5973333333 6.7453653678	 45     22     1    
12335    1.6026666666 6.7453653678	 46     22     1    
12336    1.6079999999 6.7453653678	 47     22     1    
12337    1.6175185279 6.7453653678	 48     22     1    
12338    1.6345064739 6.7453653678	 49     22     1    
12339    1.6648252679 6.7453653678	 50     22     1    
12340    1.7189359479 6.7453653678	 51     22     1    
12341    1.8155085769 6.7453653678	 52     22     1    
12342    1.9878640669 6.7453653678	 53     22     1    
12343    2.2954710469 6.7453653678	 54     22     1    
12344    2.8444646069 6.7453653678	 55     22     1    
12345    3.8512323069 6.7453653678	 56     22     1    
12346    4.8580000069 6.7453653678	 57     22     1    
12347    5.8647677069 6.7453653678	 58     22     1    
12348    6.8715354069 6.7453653678	 59     22     1    
12349    7.4205289669 6.7453653678	 60     22     1    
12350    7.7281359469 6.7453653678	 61     22     1    
12351    7.9004914369 6.7453653678	 62     22     1    
12352    7.9970640659 6.7453653678	 63     22     1    
12353    8.0511747459 6.7453653678	 64     22     1    
12354    8.0814935399 6.7453653678	 65     22     1    
12355    8.0984814859 6.7453653678	 66     22     1    
12356    8.1080000139 6.7453653678	 67     22     1    
12357    8.1133333472 6.7453653678	 68     22     1    
12358    8.1186666805 6.7453653678	 69     22     1    
12359    8.1240000138 6.7453653678	 70     22     1    
12360    8.1335185418 6.7453653678	 71     22     1    
12361    8.1505064878 6.7453653678	 72     22     1    
12362    8.1677049438 6.7453653678	 73     22     1    
12363    8.1849033998 6.7453653678	 74     22     1    
12364    8.2021018558 6.7453653678	 75     22     1    
12365    8.2140000158 6.7453653678	 76     22     1    
12366    8.2206666825 6.7453653678	 77     22     1    
12367    8.2273333492 6.7453653678	 78     22     1    
12368    8.2340000159 6.7453653678	 79     22     1    
12369    8.2458981759 6.7453653678	 80     22     1    
12370    8.2630966319 6.7453653678	 81     22     1    
12371    8.2802950879 6.7453653678	 82     22     1    
12372    8.2974935439 6.7453653678	 83     22     1    
12373    8.3144814899 6.7453653678	 84     22     1    
12374    8.3240000179 6.7453653678	 85     22     1    
12375    8.3293333512 6.7453653678	 86     22     1    
12376    8.3346666845 6.7453653678	 87     22     1    
12377    8.3400000178 6.7453653678	 88     22     1    
12378    8.3495185458 6.7453653678	 89     22     1    
12379    8.3665064918 6.7453653678	 90     22     1    
12380    8.3968252858 6.7453653678	 91     22     1    
12381    8.4509359658 6.7453653678	 92     22     1    
12382    8.5475085948 6.7453653678	 93     22     1    
12383    8.7562543048 6.7453653678	 94     22     1    
12384    8.9650000148 6.7453653678	 95     22     1    
12385    9.1737457248 6.7453653678	 96     22     1    
12386    9.3824914348 6.7453653678	 97     22     1    
12387    9.4790640638 6.7453653678	 98     22     1    
12388    9.5331747438 6.7453653678	 99     22     1    
12389    9.5634935378 6.7453653678	 100    22     1    
12390    9.5804814838 6.7453653678	 101    22     1    
12391    9.5900000118 6.7453653678	 102    22     1    
12392    9.5953333451 6.7453653678	 103    22     1    
12393    9.6006666784 6.7453653678	 104    22     1    
12394    9.6060000117 6.7453653678	 105    22     1    
12395    9.6155185397 6.7453653678	 106    22     1    
12396    9.6325064857 6.7453653678	 107    22     1    
12397    9.6497049417 6.7453653678	 108    22     1    
12398    9.6669033977 6.7453653678	 109    22     1    
12399    9.6841018537 6.7453653678	 110    22     1    
12400    9.6960000137 6.7453653678	 111    22     1    
12401    9.7026666804 6.7453653678	 112    22     1    
12402    9.7093333471 6.7453653678	 113    22     1    
12403    0.0066666667 5.7337504328	 1      23     1    
12404    0.0133333334 5.7337504328	 2      23     1    
12405    0.0200000001 5.7337504328	 3      23     1    
12406    0.0318981601 5.7337504328	 4      23     1    
12407    0.0490966161 5.7337504328	 5      23     1    
12408    0.0662950721 5.7337504328	 6      23     1    
12409    0.0834935281 5.7337504328	 7      23     1    
12410    0.1004814741 5.7337504328	 8      23     1    
12411    0.1100000021 5.7337504328	 9      23     1    
12412    0.1153333354 5.7337504328	 10     23     1    
12413    0.1206666687 5.7337504328	 11     23     1    
12414    0.126000002 5.7337504328	 12     23     1    
12415    0.13551853 5.7337504328	 13     23     1    
12416    0.152506476 5.7337504328	 14     23     1    
12417    0.18282527 5.7337504328	 15     23     1    
12418    0.23693595 5.7337504328	 16     23     1    
12419    0.333508579 5.7337504328	 17     23     1    
12420    0.542254289 5.7337504328	 18     23     1    
12421    0.750999999 5.7337504328	 19     23     1    
12422    0.959745709 5.7337504328	 20     23     1    
12423    1.168491419 5.7337504328	 21     23     1    
12424    1.265064048 5.7337504328	 22     23     1    
12425    1.319174728 5.7337504328	 23     23     1    
12426    1.349493522 5.7337504328	 24     23     1    
12427    1.366481468 5.7337504328	 25     23     1    
12428    1.375999996 5.7337504328	 26     23     1    
12429    1.3813333293 5.7337504328	 27     23     1    
12430    1.3866666626 5.7337504328	 28     23     1    
12431    1.3919999959 5.7337504328	 29     23     1    
12432    1.4015185239 5.7337504328	 30     23     1    
12433    1.4185064699 5.7337504328	 31     23     1    
12434    1.4357049259 5.7337504328	 32     23     1    
12435    1.4529033819 5.7337504328	 33     23     1    
12436    1.4701018379 5.7337504328	 34     23     1    
12437    1.4819999979 5.7337504328	 35     23     1    
12438    1.4886666646 5.7337504328	 36     23     1    
12439    1.4953333313 5.7337504328	 37     23     1    
12440    1.501999998 5.7337504328	 38     23     1    
12441    1.513898158 5.7337504328	 39     23     1    
12442    1.531096614 5.7337504328	 40     23     1    
12443    1.54829507 5.7337504328	 41     23     1    
12444    1.565493526 5.7337504328	 42     23     1    
12445    1.582481472 5.7337504328	 43     23     1    
12446    1.592     5.7337504328	 44     23     1    
12447    1.5973333333 5.7337504328	 45     23     1    
12448    1.6026666666 5.7337504328	 46     23     1    
12449    1.6079999999 5.7337504328	 47     23     1    
12450    1.6175185279 5.7337504328	 48     23     1    
12451    1.6345064739 5.7337504328	 49     23     1    
12452    1.6648252679 5.7337504328	 50     23     1    
12453    1.7189359479 5.7337504328	 51     23     1    
12454    1.8155085769 5.7337504328	 52     23     1    
12455    1.9878640669 5.7337504328	 53     23     1    
12456    2.2954710469 5.7337504328	 54     23     1    
12457    2.8444646069 5.7337504328	 55     23     1    
12458    3.8512323069 5.7337504328	 56     23     1    
12459    4.8580000069 5.7337504328	 57     23     1    
12460    5.8647677069 5.7337504328	 58     23     1    
12461    6.8715354069 5.7337504328	 59     23     1    
12462    7.4205289669 5.7337504328	 60     23     1    
12463    7.7281359469 5.7337504328	 61     23     1    
12464    7.9004914369 5.7337504328	 62     23     1    
12465    7.9970640659 5.7337504328	 63     23     1    
12466    8.0511747459 5.7337504328	 64     23     1    
12467    8.0814935399 5.7337504328	 65     23     1    
12468    8.0984814859 5.7337504328	 66     23     1    
12469    8.1080000139 5.7337504328	 67     23     1    
12470    8.1133333472 5.7337504328	 68     23     1    
12471    8.1186666805 5.7337504328	 69     23     1    
12472    8.1240000138 5.7337504328	 70     23     1    
12473    8.1335185418 5.7337504328	 71     23     1    
12474    8.1505064878 5.7337504328	 72     23     1    
12475    8.1677049438 5.7337504328	 73     23     1    
12476    8.1849033998 5.7337504328	 74     23     1    
12477    8.2021018558 5.7337504328	 75     23     1    
12478    8.2140000158 5.7337504328	 76     23     1    
12479    8.2206666825 5.7337504328	 77     23     1    
12480    8.2273333492 5.7337504328	 78     23     1    
12481    8.2340000159 5.7337504328	 79     23     1    
12482    8.2458981759 5.7337504328	 80     23     1    
12483    8.2630966319 5.7337504328	 81     23     1    
12484    8.2802950879 5.7337504328	 82     23     1    
12485    8.2974935439 5.7337504328	 83     23     1    
12486    8.3144814899 5.7337504328	 84     23     1    
12487    8.3240000179 5.7337504328	 85     23     1    
12488    8.3293333512 5.7337504328	 86     23     1    
12489    8.3346666845 5.7337504328	 87     23     1    
12490    8.3400000178 5.7337504328	 88     23     1    
12491    8.3495185458 5.7337504328	 89     23     1    
12492    8.3665064918 5.7337504328	 90     23     1    
12493    8.3968252858 5.7337504328	 91     23     1    
12494    8.4509359658 5.7337504328	 92     23     1    
12495    8.5475085948 5.7337504328	 93     23     1    
12496    8.7562543048 5.7337504328	 94     23     1    
12497    8.9650000148 5.7337504328	 95     23     1    
12498    9.1737457248 5.7337504328	 96     23     1    
12499    9.3824914348 5.7337504328	 97     23     1    
12500    9.4790640638 5.7337504328	 98     23     1    
12501    9.5331747438 5.7337504328	 99     23     1    
